address,amenities,buildingSize,city,extraInfo,listingDate,listingID,price,propType,spaceAvailable,spaces,state,status,subType,transport,utilities
24288 Indoplex Cir,Property Manager on Site,"19,348 SF",Farmington Hills,"Rental Rate,$10.00 - $12.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,579 SF,Rentable Building Area,19,348 SF,Property Type,Industrial,Year Built/Renovated,1973/2018",12/4/2019,17867823,$0.83 - $1.00 SF/Mo,Industrial,"1,579 - 11,684 SF",3 Spaces,MI,For Lease,Office,"[('Detroit Metropolitan Airport', '35 min drive', '27.6 mi'), ('Detroit City Airport', '40 min drive', '29.2 mi'), ('Port of Baltimore', '598 min drive', '535.4 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '16 min drive', '7.3 mi')]",Lighting - Fluorescent
20978-21006 Bridge St,Signage,"28,973 SF",Southfield,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,28,973 SF,Property Type,Industrial,Year Built/Renovated,1976/2014,Property Subtype,Warehouse",12/10/2019,17923924,$0.63 SF/Mo,Industrial,"3,667 SF",1 Space,MI,For Lease,Industrial,,"Lighting - Metal Halide,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
29333 Stephenson Hwy,Buss Ducts,"94,000 SF",Madison Heights,"Rental Rate,$5.75 /SF/YR,Building Class,B,Property Type,Flex,Rentable Building Area,94,000 SF,Property Subtype,Light Manufacturing,Flex Research & Development,Industrial Distribution,Industrial Warehouse,Year Built,1985",3/9/2016,17927313,$0.48 SF/Mo,Flex,"94,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '20 min drive', '11.9 mi'), ('Detroit Metropolitan Airport', '45 min drive', '32.7 mi')]","Lighting - Metal Halide,Heating - Gas"
3851 Model Ct SE,"Bus Line,Signage","49,574 SF",Grand Rapids,"Rental Rate,$5.75 /SF/YR,Rentable Building Area,49,574 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse,Cross Streets,Broadmoor Ave. and 44th Street",12/10/2019,17927908,$0.48 SF/Mo,Industrial,"8,827 SF",1 Space,MI,For Lease,Industrial,"[('Gerald R. Ford International Airport', '16 min drive', '5.4 mi'), ('Port of Baltimore', '723 min drive', '640.1 mi'), ('ELSTON-RICHARDS, INC.-GRAND RAPIDS-MI', '5 min drive', '2.3 mi')]","Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Electric"
23231 Industrial Park Dr,Air Conditioning,"93,000 SF",Farmington Hills,"Property Type,Industrial,Rentable Building Area,93,000 SF,Property Subtype,Warehouse,Year Built,1967",12/11/2019,17939407,Rent Upon Request,Industrial,"40,191 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '32 min drive', '24.8 mi'), ('Detroit City Airport', '39 min drive', '28.6 mi'), ('Port of Baltimore', '595 min drive', '532.6 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '16 min drive', '9.3 mi')]","Lighting - Sodium,Water - City Water,Sewer - City Sewer,Heating - Gas"
409-445 Elmwood Dr,"Security System,Signage","45,567 SF",Troy,"Rental Rate,$7.76 /SF/YR,Rentable Building Area,45,567 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",12/12/2019,17948654,$0.65 SF/Mo,Industrial,"1,800 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '25 min drive', '15.3 mi'), ('Detroit Metropolitan Airport', '50 min drive', '36.1 mi'), ('Port of Baltimore', '610 min drive', '543.2 mi'), ('BNSF-DETROIT-MI', '16 min drive', '9.6 mi')]","Lighting - Fluorescent,Water - City Water,Sewer - City Sewer,Heating - Gas"
7675 Lochlin Dr,"Buss Ducts,Security System,Signage,Air Conditioning","14,771 SF",Brighton,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,14,771 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",12/12/2019,17950754,$0.58 SF/Mo,Industrial,"14,771 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '48 min drive', '39.2 mi'), ('Port of Baltimore', '611 min drive', '547.0 mi'), ('TRANSFLO-WIXON-MI', '17 min drive', '10.5 mi')]","Lighting - Halide,Heating - Electric"
26021-26029 W 8 Mile Rd,,"12,500 SF",Redford,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,12,500 SF,Property Type,Industrial,Year Built,1950,Property Subtype,Warehouse",12/17/2019,17984923,$0.58 SF/Mo,Industrial,"4,800 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '31 min drive', '17.1 mi'), ('Detroit Metropolitan Airport', '39 min drive', '29.0 mi'), ('Port of Baltimore', '602 min drive', '536.8 mi'), ('CP RAILWAY-DETROIT-MI', '17 min drive', '6.7 mi')]",Lighting - Metal Halide
185 Elmwood Dr,"Fenced Lot,Air Conditioning","11,222 SF",Troy,"Rental Rate,$8.00 /SF/YR,Rentable Building Area,11,222 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse,Cross Streets,Main St",12/17/2019,17985924,$0.67 SF/Mo,Industrial,"11,222 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '25 min drive', '15.4 mi'), ('Detroit Metropolitan Airport', '50 min drive', '36.2 mi'), ('Port of Baltimore', '610 min drive', '543.3 mi'), ('BNSF-DETROIT-MI', '16 min drive', '9.7 mi')]",Heating - Gas
1251 100th St SW,,"90,310 SF",Byron Center,"Rental Rate,$4.20 /SF/YR,Rentable Building Area,90,310 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",12/18/2019,17995494,$0.35 SF/Mo,Industrial,"20,000 SF",1 Space,MI,For Lease,Industrial,,
1057 Judson Rd,,"175,000 SF",Norton Shores,"Rental Rate,$3.95 /SF/YR,Rentable Building Area,175,000 SF,Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse",12/20/2019,18009581,$0.33 SF/Mo,Industrial,"57,500 SF",1 Space,MI,For Lease,Industrial,,
6425 E Hildale St,,"14,000 SF",Detroit,"Rental Rate,$3.98 /SF/YR,Rentable Building Area,14,000 SF,Property Type,Industrial,Year Built,1952,Property Subtype,Warehouse",12/24/2019,18036304,$0.33 SF/Mo,Industrial,"14,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '8 min drive', '2.7 mi'), ('Detroit Metropolitan Airport', '44 min drive', '28.0 mi'), ('Port of Baltimore', '603 min drive', '535.1 mi'), ('CN LUMBER RELOAD-DETROIT-MI', '6 min drive', '2.2 mi')]",
330 Enterprise Ct,"Buss Ducts,Skylights,Air Conditioning","14,700 SF",Bloomfield Hills,"Rental Rate,$8.95 /SF/YR,Rentable Building Area,14,700 SF,Property Type,Industrial,Year Built,1984,Property Subtype,Warehouse",12/24/2019,18036350,$0.75 SF/Mo,Industrial,"14,700 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '37 min drive', '27.1 mi'), ('Detroit Metropolitan Airport', '55 min drive', '41.5 mi'), ('Port of Baltimore', '618 min drive', '549.3 mi'), ('Total Foods Corporation', '16 min drive', '9.0 mi')]",Heating
4336 W Mount Morris Rd,,"7,500 SF",Mount Morris,"Property Type,Industrial,Rentable Building Area,7,500 SF,Property Subtype,Warehouse,Year Built,1986",1/3/2020,18079288,Rent Upon Request,Industrial,"7,500 SF",1 Space,MI,For Lease,Industrial,"[('Bishop International Airport', '17 min drive', '12.2 mi'), ('Port of Baltimore', '652 min drive', '586.1 mi'), ('TRANSFLO-FLINT-MI', '11 min drive', '7.5 mi')]",
1125 41st St SE,"Conferencing Facility,Signage","91,808 SF",Kentwood,"Rental Rate,$4.00 /SF/YR,Rentable Building Area,91,808 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",1/8/2020,18125665,$0.33 SF/Mo,Industrial,"30,870 SF",1 Space,MI,For Lease,Industrial,,"Lighting - Fluorescent,Gas - Natural,Water - City Water,Sewer - City Sewer,Heating - Gas"
2030 Howard St,"Commuter Rail,Air Conditioning","300,000 SF",Detroit,"Property Type,Industrial,Rentable Building Area,300,000 SF,Property Subtype,Warehouse,Year Built/Renovated,1917/1990",1/8/2020,18127203,Rent Upon Request,Industrial,"32,280 - 258,240 SF",8 Spaces,MI,For Lease,Industrial,"[('Detroit City Airport', '20 min drive', '9.0 mi'), ('Detroit Metropolitan Airport', '32 min drive', '20.9 mi'), ('Port of Baltimore', '588 min drive', '524.9 mi'), ('TRANSFLO-DETROIT-MI', '2 min drive', '0.4 mi')]","Lighting,Gas,Water - City Water,Sewer - City Sewer,Heating - Gas"
5813 Terex Ave,,"7,700 SF",Clarkston,"Rental Rate,$4.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,500 SF,Rentable Building Area,7,700 SF,Property Type,Industrial,Year Built,1990",1/9/2020,18139022,$0.35 SF/Mo,Industrial,"3,500 - 7,700 SF",1 Space,MI,For Lease,Industrial,,
5813 Terex Ave,,"10,000 SF",Clarkston,"Rental Rate,$4.25 /SF/YR,Property Subtype,Warehouse,Min. Divisible,3,500 SF,Rentable Building Area,10,000 SF,Property Type,Industrial,Year Built,1990",1/9/2020,18139056,$0.35 SF/Mo,Industrial,"3,500 - 10,000 SF",1 Space,MI,For Lease,Industrial,,
800 Tech Row,"Signage,Skylights,Air Conditioning","63,470 SF",Madison Heights,"Rental Rate,$14.00 /SF/YR,Rentable Building Area,63,470 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",1/14/2020,18181926,$1.17 SF/Mo,Industrial,"6,400 SF",1 Space,MI,For Lease,Office,"[('Detroit City Airport', '26 min drive', '14.4 mi'), ('Detroit Metropolitan Airport', '51 min drive', '35.2 mi'), ('Port of Baltimore', '610 min drive', '542.3 mi'), ('BNSF-DETROIT-MI', '16 min drive', '8.7 mi')]","Lighting - Metal Halide,Heating - Gas"
8000-8070 Kensington Ct,,"22,400 SF",Brighton,"Rental Rate,$9.75 /SF/YR,Rentable Building Area,22,400 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",10/3/2019,17349156,$0.81 SF/Mo,Industrial,"2,837 SF",1 Space,MI,For Lease,Industrial,,"Lighting - Sodium,Heating"
30 Corporate Dr,Buss Ducts,"27,425 SF",Auburn Hills,"Rental Rate,$6.75 /SF/YR,Rentable Building Area,27,425 SF,Property Type,Industrial,Year Built,1986,Property Subtype,Warehouse",10/4/2019,17368253,$0.56 SF/Mo,Industrial,"27,425 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '38 min drive', '27.2 mi'), ('Detroit Metropolitan Airport', '62 min drive', '45.6 mi'), ('Port of Baltimore', '622 min drive', '555.1 mi'), ('Total Foods Corporation', '23 min drive', '11.2 mi')]","Lighting - Metal Halide,Heating - Gas"
50750 E Russell Schmidt Blvd,"Buss Ducts,Fenced Lot,Floor Drains","78,894 SF",Chesterfield,"Rental Rate,$4.95 /SF/YR,Rentable Building Area,78,894 SF,Property Type,Industrial,Year Built,1966,Property Subtype,Warehouse",10/8/2019,17400453,$0.41 SF/Mo,Industrial,"78,894 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '39 min drive', '27.6 mi'), ('Port of Baltimore', '627 min drive', '557.7 mi'), ('NEW HAVEN FARMERS ELEVATOR-NEW HAVEN-MI', '10 min drive', '5.4 mi')]","Lighting - Metal Halide,Heating - Gas"
15639-15641 E 10 Mile Rd,"Bus Line,Fenced Lot","4,340 SF",Eastpointe,"Rental Rate,$9.00 /SF/YR,Property Subtype,Warehouse,Min. Divisible,1,000 SF,Rentable Building Area,4,340 SF,Property Type,Industrial,Year Built,1985",10/9/2019,17407891,$0.75 SF/Mo,Industrial,"1,000 - 4,340 SF",1 Space,MI,For Lease,Industrial,,
2830 Beech Daly Rd,"Bus Line,Fenced Lot","29,775 SF",Inkster,"Rental Rate,$6.50 /SF/YR,Rentable Building Area,29,775 SF,Property Type,Industrial,Year Built/Renovated,1981/1993,Property Subtype,Warehouse",10/10/2019,17418373,$0.54 SF/Mo,Industrial,"19,000 SF",1 Space,MI,For Lease,Industrial,,"Lighting - Sodium,Water - City Water,Sewer - City Sewer,Heating - Electric"
1301-1307 Rankin Dr,"Security System,Signage,Skylights","28,000 SF",Troy,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,28,000 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",10/17/2019,17482231,$0.52 SF/Mo,Industrial,"16,000 SF",1 Space,MI,For Lease,Industrial,,"Lighting - Fluorescent,Heating - Gas"
11900 Middlebelt Rd,,"13,064 SF",Livonia,"Rental Rate,$9.00 - $10.00 /SF/YR,Gross Leasable Area,13,064 SF,Property Type,Retail,Year Built,1987,Property Subtype,Auto Repair,Industrial Warehouse",4/18/2016,17512294,$0.75 - $0.83 SF/Mo,Retail,"1,650 - 4,310 SF",2 Spaces,MI,For Lease,Retail,,
1409 Allen Dr,"Security System,Signage,Air Conditioning","40,000 SF",Troy,"Rental Rate,$6.25 /SF/YR,Rentable Building Area,40,000 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",10/21/2019,17513414,$0.52 SF/Mo,Industrial,"4,000 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '24 min drive', '15.0 mi'), ('Detroit Metropolitan Airport', '49 min drive', '35.8 mi'), ('Port of Baltimore', '609 min drive', '542.9 mi'), ('BNSF-DETROIT-MI', '15 min drive', '9.3 mi')]","Lighting - Metal Halide,Heating - Gas"
125 Hawthorne Ave,,"124,256 SF",Saint Joseph,"Rental Rate,$2.75 /SF/YR,Rentable Building Area,124,256 SF,Property Type,Industrial,Year Built,1968,Property Subtype,Warehouse",10/21/2019,17514638,$0.23 SF/Mo,Industrial,"124,256 SF",1 Space,MI,For Lease,Industrial,,Lighting - Metal Halide
105 Research Pky,"Floor Drains,Signage,Air Conditioning","40,800 SF",Dundee,"Rental Rate,$5.50 /SF/YR,Rentable Building Area,40,800 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",10/23/2019,17530221,$0.46 SF/Mo,Industrial,"40,800 SF",1 Space,MI,For Lease,Industrial,"[('Toledo Express Airport', '43 min drive', '34.5 mi'), ('Detroit Metropolitan Airport', '46 min drive', '38.9 mi'), ('Port of Baltimore', '561 min drive', '500.8 mi'), ('KAHLBAUM BROTHERS INC.-PETERSBURG-MI', '11 min drive', '8.7 mi')]","Gas - Natural,Water - County Water,Sewer - Septic Field,Heating - Gas"
2947 Greenfield Rd,,"8,500 SF",Melvindale,"Rental Rate,$7.00 /SF/YR,Rentable Building Area,8,500 SF,Property Type,Industrial,Year Built,1955,Property Subtype,Warehouse",10/28/2019,17568621,$0.58 SF/Mo,Industrial,"8,500 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '26 min drive', '14.0 mi'), ('Detroit Metropolitan Airport', '25 min drive', '16.0 mi'), ('Port of Baltimore', '581 min drive', '520.0 mi'), ('NS-DETROIT- TOFC/COFC', '2 min drive', '0.6 mi')]",
926 S Airport Rd,"Security System,Signage,Storage Space,Fluorescent Lighting,Air Conditioning","9,600 SF",Traverse City,"Rental Rate,$8.13 /SF/YR,Rentable Building Area,9,600 SF,Property Type,Industrial,Year Built,1970,Property Subtype,Warehouse",10/29/2019,17576448,$0.68 SF/Mo,Industrial,"9,600 SF",1 Space,MI,For Lease,Office/Retail,"[('Cherry Capital Airport', '10 min drive', '3.0 mi'), ('Port of Baltimore', '862 min drive', '761.3 mi'), ('MIDWEST TIMBER', '103 min drive', '69.5 mi')]",
3090 Pine Ave SW,,"4,600 SF",Grandville,"Rental Rate,$14.00 /SF/YR,Rentable Building Area,4,600 SF,Property Type,Industrial,Year Built,1980,Property Subtype,Warehouse",10/29/2019,17577658,$1.17 SF/Mo,Industrial,"4,600 SF",1 Space,MI,For Lease,Industrial,"[('Gerald R. Ford International Airport', '32 min drive', '20.8 mi'), ('Muskegon County Airport', '48 min drive', '36.2 mi'), ('Port of Baltimore', '737 min drive', '655.1 mi'), ('NS INDEPENDENT BULK TRANSFER TERMINAL-GRAND RAPIDS', '9 min drive', '4.7 mi')]",
6503 19 1/2 Mile Rd,"Fenced Lot,Floor Drains,Air Conditioning","17,466 SF",Sterling Heights,"Rental Rate,$6.95 /SF/YR,Rentable Building Area,17,466 SF,Property Type,Industrial,Year Built/Renovated,1992/2003,Property Subtype,Service,Industrial Warehouse",7/25/2017,17606721,$0.58 SF/Mo,Industrial,"17,466 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '31 min drive', '16.2 mi'), ('Port of Baltimore', '622 min drive', '550.4 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '26 min drive', '13.9 mi')]",Heating
28010-28030 Groesbeck Hwy,"Security System,Signage,Air Conditioning","31,718 SF",Roseville,"Rental Rate,$10.29 /SF/YR,Rentable Building Area,31,718 SF,Property Type,Industrial,Year Built,1975,Property Subtype,Warehouse",11/4/2019,17631078,$0.86 SF/Mo,Industrial,"2,331 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '18 min drive', '8.7 mi'), ('Detroit Metropolitan Airport', '53 min drive', '38.9 mi'), ('Port of Baltimore', '612 min drive', '546.0 mi'), ('SUPERIOR PRODUCT TRANSFER SOLUTIONS', '9 min drive', '4.4 mi')]","Lighting - Fluorescent,Heating - Gas"
20169-20189 Northline Rd,Bus Line,"18,000 SF",Taylor,"Rental Rate,$6.95 /SF/YR,Rentable Building Area,18,000 SF,Property Type,Industrial,Year Built,1978,Property Subtype,Warehouse",11/5/2019,17636798,$0.58 SF/Mo,Industrial,"6,000 SF",1 Space,MI,For Lease,Industrial,,
15802 Leone Dr,,"22,728 SF",Macomb Township,"Rental Rate,$6.75 /SF/YR,Property Subtype,Distribution,Industrial Warehouse,Min. Divisible,19,813 SF,Rentable Building Area,22,728 SF,Property Type,Industrial,Year Built,2018",5/5/2015,17636991,$0.56 SF/Mo,Industrial,"19,813 - 22,728 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '41 min drive', '22.0 mi'), ('Port of Baltimore', '633 min drive', '558.4 mi'), ('NEW HAVEN FARMERS ELEVATOR-NEW HAVEN-MI', '21 min drive', '12.1 mi')]",Heating - Gas
530 W Michigan Ave,,"12,450 SF",Kalamazoo,"Rental Rate,$8.50 /SF/YR,Rentable Building Area,12,450 SF,Property Type,Industrial,Year Built,1900,Property Subtype,Warehouse",11/11/2019,17690739,$0.71 SF/Mo,Industrial,"12,450 SF",1 Space,MI,For Lease,Flex,"[('Kalamazoo/Battle Creek International Airport', '15 min drive', '7.2 mi'), ('Port of Baltimore', '687 min drive', '617.6 mi'), ('LEWIS C HOWARD INC', '5 min drive', '1.7 mi')]",
4210-4212 13th St,,"22,695 SF",Wyandotte,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,22,695 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",11/11/2019,17693377,$1.25 SF/Mo,Industrial,"2,400 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '23 min drive', '12.2 mi'), ('Detroit City Airport', '38 min drive', '20.9 mi'), ('Port of Baltimore', '579 min drive', '514.7 mi'), ('WHITING DISTRIBUTION-RIVERVIEW (DETROIT)-MI', '8 min drive', '3.6 mi')]",
12050-12200 Farmington Rd,Bus Line,"25,470 SF",Livonia,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,25,470 SF,Property Type,Industrial,Year Built,1972,Property Subtype,Warehouse",11/12/2019,17699819,$0.63 SF/Mo,Industrial,"3,150 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '28 min drive', '14.1 mi'), ('Detroit City Airport', '32 min drive', '20.4 mi'), ('Port of Baltimore', '591 min drive', '528.0 mi'), ('Wayne Industries, Incorporated', '16 min drive', '8.2 mi')]",Heating - Gas
5555 N Brentwood St,,"11,250 SF",Grawn,"Rental Rate,$5.79 /SF/YR,Rentable Building Area,11,250 SF,Property Type,Industrial,Year Built,1979,Property Subtype,Warehouse",11/12/2019,17702871,$0.48 SF/Mo,Industrial,"11,250 SF",1 Space,MI,For Lease,Industrial,"[('Cherry Capital Airport', '24 min drive', '11.6 mi'), ('Port of Baltimore', '864 min drive', '757.0 mi'), ('MIDWEST TIMBER', '117 min drive', '78.3 mi')]",
24000 Research Dr,Property Manager on Site,"56,706 SF",Farmington Hills,"Rental Rate,$5.95 /SF/YR,Rentable Building Area,56,706 SF,Property Type,Industrial,Year Built,1977,Property Subtype,Warehouse",11/12/2019,17703408,$0.50 SF/Mo,Industrial,"56,706 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '32 min drive', '24.7 mi'), ('Detroit City Airport', '40 min drive', '28.7 mi'), ('Port of Baltimore', '595 min drive', '532.5 mi'), ('THE FOODS CORPORATION-WEST BLOOMFIELD-MI', '16 min drive', '9.5 mi')]",
4812-4818 Leafdale Blvd,"Storage Space,Air Conditioning","4,780 SF",Royal Oak,"Property Type,Industrial,Rentable Building Area,4,780 SF,Property Subtype,Warehouse,Year Built/Renovated,1965/2014",11/15/2019,17729868,Rent Upon Request,Industrial,"4,780 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '28 min drive', '16.5 mi'), ('Detroit Metropolitan Airport', '51 min drive', '31.6 mi'), ('Port of Baltimore', '612 min drive', '544.4 mi'), ('BNSF-DETROIT-MI', '18 min drive', '7.9 mi')]",
35400 Plymouth Rd,Air Conditioning,"22,800 SF",Livonia,"Rental Rate,$11.42 /SF/YR,Rentable Building Area,22,800 SF,Property Type,Industrial,Year Built,1988,Property Subtype,Warehouse",11/19/2019,17760680,$0.95 SF/Mo,Industrial,"3,100 SF",1 Space,MI,For Lease,Industrial,"[('Detroit Metropolitan Airport', '26 min drive', '19.1 mi'), ('Detroit City Airport', '34 min drive', '21.5 mi'), ('Port of Baltimore', '589 min drive', '526.9 mi'), ('Wayne Industries, Incorporated', '15 min drive', '7.3 mi')]","Water - City Water,Sewer - City Sewer,Heating - Gas"
2950 Technology Dr,"Security System,Signage,Air Conditioning","19,996 SF",Rochester Hills,"Rental Rate,$7.50 /SF/YR,Rentable Building Area,19,996 SF,Property Type,Industrial,Year Built,1987,Property Subtype,Warehouse",7/31/2019,16777716,$0.63 SF/Mo,Industrial,"16,496 SF",1 Space,MI,For Lease,Industrial,"[('Detroit City Airport', '35 min drive', '24.1 mi'), ('Port of Baltimore', '620 min drive', '552.0 mi'), ('Total Foods Corporation', '27 min drive', '16.8 mi')]","Lighting - Fluorescent,Heating - Gas"
46001 Five Mile Rd,"Buss Ducts,Security System,Signage,Air Conditioning","23,471 SF",Plymouth,"Rental Rate,$6.95 /SF/YR,Rentable Building Area,23,471 SF,Property Type,Industrial,Year Built,1983,Property Subtype,Warehouse",8/1/2019,16785570,$0.58 SF/Mo,Industrial,"23,471 SF",1 Space,MI,For Lease,Flex,"[('Detroit Metropolitan Airport', '29 min drive', '22.3 mi'), ('Detroit City Airport', '41 min drive', '27.7 mi'), ('Port of Baltimore', '592 min drive', '530.1 mi'), ('TRANSFLO-WIXON-MI', '18 min drive', '10.0 mi')]","Lighting - Metal Halide,Heating - Gas"
