address,amenities,buildingSize,city,extraInfo,highlights,hoodMarket,listingDate,listingID,price,propOverview,propType,spaceAvailable,spaceBullets,spaceSummary,spaces,state,status,subType,transport,utilities
1111 Grier Dr,"Signage,Skylights","28,692 SF",Las Vegas,"Rental Rate,$10.44 /SF/YR,Rentable Building Area,28,692 SF,Property Type,Industrial,Year Built,1989,Property Subtype,Warehouse","±13,613 SF total,±8,947 SF warehouse,Fire sprinklers,±3,710 SF 1st fl. office, ±956 SF 2nd fl. office,(1) dock door, (1) grade level door,Parking ratio: 2.85/1,000 SF",,12/18/2019,17996278,$0.87 SF/Mo,"Hughes Airport Center is a premier business park offering 3.3 MSF of office and industrial space. Located in the desired airport submarket, Hughes Airport Center is in close proximity to the Las Vegas Strip, McCarran Airport, Town Square and many other area amenities.",Industrial,"13,613 SF","Lease rate does not include utilities, property expenses or building services,1 Drive In Bay,±13,613 SF total,±8,947 SF warehouse,Fire sprinklers,Includes 4,666 SF of dedicated office space,1 Loading Dock,±3,710 SF 1st fl. office, ±956 SF 2nd fl. office,(1) dock door, (1) grade level door,Parking ratio: 2.85/1,000 SF","±13,613 SF total, ±3,710 SF 1st floor office, ±956 SF 2nd floor office, ±8,947 SF warehouse, (1) dock door, (1) grade level door, fire sprinklers, parking ratio: 2.85/1,000 SF.",1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '9 min drive', '3.8 mi'), ('Henderson Airport', '17 min drive', '8.2 mi'), ('North Las Vegas Airport', '24 min drive', '12.9 mi'), ('Port of Long Beach', '312 min drive', '277.4 mi'), ('UP-LAS VEGAS-NV', '15 min drive', '9.2 mi')]",
3649 E Post Rd,"Fenced Lot,Skylights,Yard","20,079 SF",Las Vegas,"Rental Rate,$8.40 /SF/YR,Rentable Building Area,20,079 SF,Property Type,Industrial,Year Built,2004,Property Subtype,Warehouse","3,000 SF +/- Office, 17,079 SF +/- Evaporative Cooled Warehouse,Fenced Yard Area,52 +/- Parking Spaces,3 Grade Level Doors (12' x 14'), 1 Dock Door (9' x 10'),Fire Sprinklers,2,000 Amps, 277/480 Volt, 3-Phase Power",,1/21/2020,18034606,$0.70 SF/Mo,"20,079 SF =/- Freestanding Building on 1.40 Acres +/-, 3,000 SF +/- Office, 17,079 SF +/- Evaporative Cooled Warehouse, Fenced Yard Area, Fire Sprinklers, Skylights, 3 Grade Level Doors (12' x 14'), 1 Dock Door (9' x 10'), 18' Clear Height, 2,000 Amps, 277/480 Volt, 3-Phase Power, 52 +/- Parking Spaces, Zoned M-D (Clark County)",Industrial,"20,079 SF","Sublease space available from current tenant,Includes 3,000 SF of dedicated office space,Space is in Excellent Condition,Central Air and Heating,Kitchen,Security System,Natural Light,Lease rate does not include utilities, property expenses or building services,3 Drive Ins,1 Loading Dock,Reception Area,Private Restrooms,Secure Storage","20,079 SF =/- Freestanding Building on 1.40 Acres +/-, 3,000 SF +/- Office, 17,079 SF +/- Evaporative Cooled Warehouse, Fenced Yard Area, Fire Sprinklers, Skylights, 3 Grade Level Doors (12' x 14'), 1 Dock Door (9' x 10'), 18' Clear Height, 2,000 Amps, 277/480 Volt, 3-Phase Power, 52 =/- Parking Spaces, Zoned M-D (Clark County)",1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '11 min drive', '4.7 mi'), ('Henderson Airport', '16 min drive', '7.9 mi'), ('North Las Vegas Airport', '25 min drive', '15.7 mi'), ('Port of Long Beach', '312 min drive', '277.7 mi'), ('UP-LAS VEGAS-NV', '19 min drive', '9.6 mi')]","Gas - Natural,Water - City Water,Sewer - County Sewer"
901 S 1st St,Fenced Lot,"9,025 SF",Las Vegas,"Rental Rate,$12.00 /SF/YR,Rentable Building Area,9,025 SF,Property Type,Industrial,Year Built,1955,Property Subtype,Warehouse",Inside the famous Las Vegas Arts District,,12/30/2019,18056735,$1.00 SF/Mo,"139-34-410-020
Zoned C-M for Commercial District
Year built: 1955/ 1200 Amps 
140’ frontage on Hoover
102’ frontage on 1st 
Great downtown location
2019/20 Taxes $4,836.38
Near Newport Lofts Condos, Government Center, Regional Justice Center and casinos",Industrial,"9,000 SF","Listed rate may not include certain utilities, building services and property expenses,Great location in the Arts district","1200 Amps power

Commercial/Industrial uses",1 Space,NV,For Lease,Industrial,"[('North Las Vegas Airport', '11 min drive', '5.5 mi'), ('McCarran International Airport', '14 min drive', '6.0 mi'), ('Henderson Airport', '27 min drive', '17.1 mi'), ('Port of Long Beach', '314 min drive', '282.2 mi'), ('UP-LAS VEGAS-NV', '3 min drive', '0.9 mi')]",
3485 W Harmon Ave,Signage,"36,813 SF",Las Vegas,"Rental Rate,$7.08 /SF/YR,Rentable Building Area,36,813 SF,Property Type,Industrial,Year Built,1998,Property Subtype,Warehouse",,,1/14/2020,18183363,$0.59 SF/Mo,,Industrial,"8,272 SF","Lease rate does not include utilities, property expenses or building services",CAM's:$0.15,1 Space,NV,For Lease,Industrial,"[('McCarran International Airport', '10 min drive', '3.9 mi'), ('North Las Vegas Airport', '17 min drive', '9.2 mi'), ('Henderson Airport', '23 min drive', '12.6 mi'), ('Port of Long Beach', '312 min drive', '277.8 mi'), ('UP-LAS VEGAS-NV', '9 min drive', '5.5 mi')]",
3445 Airway Dr,Skylights,"18,741 SF",Reno,"Rental Rate,$10.20 /SF/YR,Rentable Building Area,18,741 SF,Property Type,Industrial,Year Built,2000,Property Subtype,Warehouse",,,4/8/2020,18207059,$0.85 SF/Mo,,Industrial,"3,000 - 10,000 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 10,000 SF of adjacent space,Centrally located,18' Celing Height,Space is in Excellent Condition,1 Drive In Bay,12' Drive-in door,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 10,000 SF of adjacent space,1 Loading Dock,Centrally Located,Space is in Excellent Condition,1 Drive In Bay,Private Restrooms","2 - Front Offices and 1 office in warehouse. Centrally located on the corner of Louie and Airway Drive. 18' ceiling height in warehouse.,Coming available soon, 7,000 sf office/warehouse with large showroom, 2 - private offices, 2 restrooms, 1 - drive-in and 1 - Dock high.
Centrally located in South Reno off Longley with close proximity to McCarran Blvd. and I-580.",2 Spaces,NV,For Lease,Flex,,Lighting - Halide
4425 E Sahara Ave,"Bus Line,Signage","43,541 SF",Las Vegas,"Rental Rate,$9.00 - $14.40 /SF/YR,Rentable Building Area,43,541 SF,Property Type,Industrial,Year Built,1991,Property Subtype,Warehouse,Cross Streets,Lamb","Office and Warehouse Units Available,+/-16' Clear Height,Grade Level Loading,+/-1,280 - +/-3,899 SF Units,Free Rent Available under certain terms and conditions",,3/20/2019,4042184,$0.75 - $1.20 SF/Mo,"Office and Warehouse units for Lease located at East Sahara Avenue and South Lamb Boulevard. Easy access to US-95/I-515.
Located at East Sahara Avenue and South Lamb Boulevard. Easy access to US-95/I-515.",Industrial,"965 - 3,239 SF","Lease rate does not include utilities, property expenses or building services,Fits 3 - 8 People,Lease rate does not include utilities, property expenses or building services,2 Drive Ins","100% Office Space with direct visibility on Sahara Ave.,Office/Warehouse space with +/- 475 SF of office space and the remainder warehouse.  The Unit is front-loaded with two (2) grade level loading doors.
See attached brochure for more details.",2 Spaces,NV,For Lease,"Office, Industrial","[('McCarran International Airport', '18 min drive', '8.3 mi'), ('North Las Vegas Airport', '17 min drive', '10.0 mi'), ('Henderson Airport', '28 min drive', '13.9 mi'), ('Port of Long Beach', '322 min drive', '285.8 mi'), ('UP-LAS VEGAS-NV', '10 min drive', '5.3 mi')]",
11500 Production Dr,"Fenced Lot,Air Conditioning","95,200 SF",Reno,"Rental Rate,$13.20 /SF/YR,Rentable Building Area,95,200 SF,Property Type,Industrial,Year Built,1992,Property Subtype,Warehouse,Industrial Warehouse,Office Building","Call Center: Turn Key,Public Transportation: Bus route accessible",,2/22/2016,4189374,$1.10 SF/Mo,"TURN KEY CALL CENTER with 8:1,000 PARKING with the ability for more, if required. Building is elevator served with ADA access. Bus route accessible. Second floor call center space located in an occupied industrial building for lease.
Cross Street: Resource Dr",Industrial,"7,738 SF","Listed rate may not include certain utilities, building services and property expenses,Fits 20 - 62 People",Suite is completely separated from the warehouse with private access. Room for a backup generator. Suite was recently remodeled and is ready for occupancy. Second floor has ample lighting from windows with outstanding mountain views.,1 Space,NV,For Lease,Office,"[('Reno–Tahoe International Airport', '37 min drive', '16.2 mi'), ('Port of Richmond', '262 min drive', '219.1 mi'), ('THE BENDER GROUP-RENO-NV', '14 min drive', '8.2 mi')]",
6471 Homestead Rd,,"6,200 SF",Pahrump,"Rental Rate,$6.00 /SF/YR,Rentable Building Area,6,200 SF,Property Type,Industrial,Year Built,1974,Property Subtype,Warehouse",,,9/25/2015,4331337,$0.50 SF/Mo,,Industrial,"2,080 SF","Listed rate may not include certain utilities, building services and property expenses,3 Drive Ins,Includes 667 SF of dedicated office space",Lease term: 1 year open to negotiation,1 Space,NV,For Lease,Industrial,"[('UP-LAS VEGAS-NV', '77 min drive', '61.2 mi')]",
3940 E Craig Rd,"24 Hour Access,Bus Line,Signage,Skylights","62,130 SF",North Las Vegas,"Rental Rate,$6.84 /SF/YR,Rentable Building Area,62,130 SF,Property Type,Industrial,Year Built,1995,Property Subtype,Warehouse","Dock and Grade Level Loading Doors,Fire Sprinklers,Metal Halide Lighting,24' Clear Height,1.5:1000 Parking Ratio,Evaporative Cooling",,1/15/2020,6541476,$0.57 SF/Mo,"Nellis Industrial Park #3 is a concrete tilt-up distribution building totaling +/-62,130 square feet. The building features 24'  clear height, evaporative coolers, 3 phase power, skylight, and metal halide warehouse lighting. Located less than 1/4 mile from the Craig Road and I-15 interchange offering convenient access to the I-215 freeway, ""The Strip"" and McCarran International Airport.",Industrial,"22,990 - 45,980 SF","Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 45,980 SF of adjacent space,Lease rate does not include utilities, property expenses or building services,Can be combined with additional space(s) for up to 45,980 SF of adjacent space,24' Clear Height,277/480 Volt,. 3-Phase Power,1.5:1000 Parking Ratio,Includes 2,000 SF of dedicated office space,Dock and Grade Level Loading Doors,Evaportive Cooling,Metal Halide Lighting","Suite 105 contains +/- 22,990 SF of space with approximately +/-1,360 SF office area, 2 dock and 1 grade level loading door.,Suite 103 contains +/- 22,990 SF of space with approximately +/-2,000 SF office area, 3 dock and 1 grade level loading door.",2 Spaces,NV,For Lease,Industrial,"[('North Las Vegas Airport', '16 min drive', '8.7 mi'), ('McCarran International Airport', '23 min drive', '14.5 mi'), ('Henderson Airport', '35 min drive', '24.0 mi'), ('Port of Long Beach', '322 min drive', '289.0 mi'), ('UP-LAS VEGAS-NV', '14 min drive', '7.6 mi')]",Lighting - Metal Halide
Executive Airport & Volunteer Blvd Dr,,"83,000 SF",Henderson,"Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Industrial Distribution,Construction Status,Under Construction,Rentable Building Area,83,000 SF","+/- 83,000 Total SF,2 Grade Level Loading Doors,ESFR Fire Sprinklers,20 Dock High Loading Doors,2% Warehouse Skylights,High Efficiency Design and Features",,4/6/2016,6656108,Rent Upon Request,"This +/-83,000 SF building is divisible to +/-41,500 SF.  Features include ESFR fire sprinklers, dock-high loading with 35,000 lbs. mechanical pit levelers on every other door, grade level loading, warehouse skylights and 32' minimum clear height at the first column.
Located within the business-friendly city of Henderson, Nevada, South15 Airport Center is a master-planned office and industrial park consisting of 153 acres.  Prime Henderson location with convenient access to and from the I-15 Beltway via the St. Rose Parkway Interchange.",Industrial,"83,000 SF","New space, never previously occupied",,1 Space,NV,For Lease,Industrial,,
Executive Ariport Dr,,"183,560 SF",Henderson,"Property Type,Industrial,Year Built,2020,Property Subtype,Warehouse,Construction Status,Under Construction,Rentable Building Area,183,560 SF","+/- 183,560 SF industrial building divisible to +/-45,890 SF,32' Minimum ceiling clearance at first column,High efficiency design and features,ESFR Sprinklers,Twenty-four dock doors with four additional knock-out panels & four grade doors,Planned delivery Q2 2020",,4/6/2016,6656110,Rent Upon Request,"This +/-183,560 SF cross-dock building is divisible to +/-45,890 SF.  Features include ESFR fire sprinklers, dock-high loading with 35,000 lbs. mechanical pit levelers on every other door, grade level loading, warehouse skylights and 32' minimum clear height at the first column.
Located within the business-friendly city of Henderson, Nevada, South15 Airport Center is a master-planned office and industrial park consisting of 153 acres.  Prime Henderson location with convenient access to and from the I-15 Beltway via the St. Rose Parkway Interchange.",Industrial,"183,560 SF","New space, never previously occupied",,1 Space,NV,For Lease,Industrial,"[('Henderson Airport', '12 min drive', '5.3 mi'), ('McCarran International Airport', '20 min drive', '10.9 mi'), ('Boulder City Municipal Airport', '36 min drive', '22.8 mi'), ('Port of Long Beach', '305 min drive', '271.6 mi'), ('UP-LAS VEGAS-NV', '26 min drive', '18.0 mi')]",
6265 S McLeod Dr,,"15,995 SF",Las Vegas,"Rental Rate,$10.80 /SF/YR,Rentable Building Area,15,995 SF,Property Type,Industrial,Year Built,2002,Property Subtype,Warehouse",,,9/5/2018,7579045,$0.90 SF/Mo,,Industrial,"605 - 1,361 SF","Listed rate may not include certain utilities, building services and property expenses,Listed rate may not include certain utilities, building services and property expenses",,2 Spaces,NV,For Lease,Industrial,"[('McCarran International Airport', '9 min drive', '3.5 mi'), ('Henderson Airport', '17 min drive', '8.1 mi'), ('North Las Vegas Airport', '25 min drive', '15.6 mi'), ('Port of Long Beach', '313 min drive', '277.8 mi'), ('UP-LAS VEGAS-NV', '18 min drive', '10.3 mi')]",
6295 S McLeod Dr,,"31,053 SF",Las Vegas,"Rental Rate,$13.80 /SF/YR,Rentable Building Area,31,053 SF,Property Type,Industrial,Year Built,2001,Property Subtype,Warehouse",,,9/5/2018,7579048,$1.15 SF/Mo,,Industrial,703 SF,"Listed rate may not include certain utilities, building services and property expenses,Fits 2 - 6 People",,1 Space,NV,For Lease,Office,"[('McCarran International Airport', '10 min drive', '3.4 mi'), ('Henderson Airport', '17 min drive', '8.0 mi'), ('North Las Vegas Airport', '25 min drive', '15.7 mi'), ('Port of Long Beach', '313 min drive', '277.7 mi'), ('UP-LAS VEGAS-NV', '18 min drive', '10.2 mi')]",
6295 Harrison Dr,,"27,434 SF",Las Vegas,"Rental Rate,$15.00 /SF/YR,Rentable Building Area,27,434 SF,Property Type,Industrial,Year Built/Renovated,1986/1997,Property Subtype,Warehouse",,,7/15/2015,7579049,$1.25 SF/Mo,,Industrial,650 SF,"Listed rate may not include certain utilities, building services and property expenses,Fits 2 - 6 People","Includes a large reception area, 3 offices and a private restroom. Located in the Park 2000 master planned business park, close to Freeways, McCarran Airport, Green Valley and the Strip.",1 Space,NV,For Lease,Office,"[('McCarran International Airport', '10 min drive', '3.4 mi'), ('Henderson Airport', '17 min drive', '8.0 mi'), ('North Las Vegas Airport', '26 min drive', '15.8 mi'), ('Port of Long Beach', '313 min drive', '277.7 mi'), ('UP-LAS VEGAS-NV', '18 min drive', '10.1 mi')]",
